Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,Students,European Semester,Average Numeric Grade
2021,Fall,2021-fa,MUS,133,Introduction to World Music,OLC,242,24,6,4,7,2,1,2,1,1,1,1,5,0,"Tsekouras, Ioannis",297,WiSe,1.1723905723905725
2021,Fall,2021-fa,PHYS,101,College Physics: Mech & Heat,LEC,22,16,20,12,15,18,20,16,9,7,8,10,5,3,"Witek, Helvi",178,WiSe,2.3224719101123594
2021,Fall,2021-fa,PHYS,101,College Physics: Mech & Heat,LEC,10,24,12,16,13,12,13,18,8,7,4,15,6,5,"Witek, Helvi",158,WiSe,2.419620253164557
2021,Fall,2021-fa,PHYS,102,College Physics: E&M & Modern,LEC,22,20,14,11,10,5,11,12,8,2,2,3,2,0,"Ansell, Katherine A",122,WiSe,1.973770491803279
2021,Fall,2021-fa,PHYS,102,College Physics: E&M & Modern,LEC,11,18,11,16,10,7,9,6,7,2,3,3,0,0,"Ansell, Katherine A",103,WiSe,1.983495145631068
2021,Fall,2021-fa,PHYS,211,University Physics: Mechanics,LEC,62,35,22,15,15,23,11,12,7,9,3,6,5,6,"Goldschmidt, Elizabeth A",225,WiSe,1.861777777777778
2021,Fall,2021-fa,PHYS,211,University Physics: Mechanics,LEC,52,37,25,16,11,15,9,2,9,5,5,7,2,4,"Stone, Michael",195,WiSe,1.7630769230769232
2021,Fall,2021-fa,PHYS,211,University Physics: Mechanics,LEC,41,40,15,10,10,15,11,9,10,4,3,9,11,5,"Stone, Michael",188,WiSe,2.032978723404255
2021,Fall,2021-fa,PHYS,212,University Physics: Elec & Mag,LEC,53,32,20,20,28,23,21,21,38,4,5,9,3,3,"Stelzer, Timothy J",277,WiSe,2.1209386281588447
2021,Fall,2021-fa,PHYS,212,University Physics: Elec & Mag,LEC,47,41,34,21,16,33,23,22,25,5,3,8,7,1,"Stelzer, Timothy J",285,WiSe,2.05719298245614
2021,Fall,2021-fa,PHYS,212,University Physics: Elec & Mag,LEC,27,19,16,4,8,14,10,5,19,2,3,2,6,2,"Kou, Angela",135,WiSe,2.1074074074074076
2021,Fall,2021-fa,PHYS,212,University Physics: Elec & Mag,LEC,26,14,12,5,4,9,8,7,16,2,1,3,1,1,"Kou, Angela",108,WiSe,2.013888888888889
2021,Fall,2021-fa,PHYS,213,Univ Physics: Thermal Physics,LEC,36,14,15,9,13,12,9,11,11,12,4,5,4,0,"Bradlyn, Barry J",155,WiSe,2.1541935483870964
2021,Fall,2021-fa,PHYS,213,Univ Physics: Thermal Physics,LEC,48,35,25,24,13,20,13,23,12,10,8,9,3,0,"Bradlyn, Barry J",243,WiSe,2.0358024691358025
2021,Fall,2021-fa,PHYS,214,Univ Physics: Quantum Physics,LEC,19,20,28,9,12,9,7,21,9,5,1,1,3,0,"Bradlyn, Barry J",144,WiSe,2.0055555555555555
2021,Fall,2021-fa,PHYS,214,Univ Physics: Quantum Physics,LEC,34,37,27,21,22,23,15,15,18,9,8,11,2,2,"Bradlyn, Barry J",242,WiSe,2.0917355371900825
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,4,11,5,1,1,0,0,0,0,0,0,1,0,0,"Quan, Xiang",23,WiSe,1.2826086956521738
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,13,7,2,1,0,0,0,0,0,0,0,0,0,"Quan, Xiang",24,WiSe,1.1875
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,7,10,2,1,0,0,0,1,0,0,0,0,2,0,"Unal, Belgin",23,WiSe,1.4913043478260868
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,4,10,8,0,1,0,1,0,0,0,0,0,0,0,"Travis, Lisa L",24,WiSe,1.2125
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,6,4,6,3,1,1,0,0,0,1,0,1,2,0,"Travis, Lisa L",25,WiSe,1.8079999999999998
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,10,5,4,1,1,0,1,1,0,1,0,0,0,"La, Raymond J",24,WiSe,1.5791666666666666
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,6,9,3,2,2,0,1,1,0,0,0,0,0,"La, Raymond J",24,WiSe,1.5708333333333335
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,11,7,3,2,1,0,0,0,0,0,0,1,0,"La, Raymond J",25,WiSe,1.46
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,9,7,2,2,2,0,0,0,0,0,0,2,0,"La, Raymond J",24,WiSe,1.6708333333333334
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,11,4,4,1,2,0,0,1,0,0,0,0,1,"Quan, Xiang",23,WiSe,1.4304347826086956
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,7,7,1,2,0,0,0,1,0,0,0,2,1,"Quan, Xiang",22,WiSe,1.6863636363636365
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,5,10,5,1,0,1,0,0,0,1,0,0,1,0,"Olshan, Sarah M",24,WiSe,1.425
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,15,2,3,0,1,0,0,0,0,0,1,1,0,"Olshan, Sarah M",24,WiSe,1.4708333333333334
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,3,9,4,2,1,0,2,1,0,0,0,0,1,0,"Olshan, Sarah M",23,WiSe,1.565217391304348
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,9,4,3,0,0,0,1,1,0,0,0,2,0,"Olshan, Sarah M",22,WiSe,1.7090909090909088
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,10,5,0,0,4,0,0,0,0,0,0,1,0,"Lo, Yi-Pei",21,WiSe,1.5095238095238095
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,9,6,1,1,1,0,0,1,0,0,0,3,0,"Lo, Yi-Pei",23,WiSe,1.8304347826086957
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,8,6,2,2,1,1,0,0,0,1,0,1,0,"Berson, Talia R",24,WiSe,1.6333333333333335
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,8,5,3,3,1,0,0,0,0,0,0,0,0,"Berson, Talia R",22,WiSe,1.3590909090909091
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,13,8,1,0,0,0,0,0,0,0,0,0,0,"Lo, Yi-Pei",24,WiSe,1.1291666666666667
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,6,7,3,1,0,3,2,0,1,0,0,1,0,"Lo, Yi-Pei",24,WiSe,1.875
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,9,5,3,2,0,0,2,0,0,0,0,1,0,"Venerable, Walter J",23,WiSe,1.591304347826087
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,14,13,7,4,0,0,0,1,0,0,0,1,0,"Venerable, Walter J",40,WiSe,1.4775
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,5,16,5,0,1,1,2,0,0,1,0,0,5,0,"Guingrich, Ashley C",36,WiSe,1.8305555555555557
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,3,6,5,3,0,2,0,0,0,0,0,0,3,0,"Guingrich, Ashley C",22,WiSe,1.8272727272727274
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,3,6,8,1,1,1,0,1,2,0,1,0,0,0,"Caumiant, Eddie P",24,WiSe,1.625
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,8,10,2,0,0,0,0,0,0,1,1,0,0,"Caumiant, Eddie P",24,WiSe,1.445833333333333
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,9,7,2,0,1,2,0,0,1,1,0,0,0,"Venerable, Walter J",24,WiSe,1.5791666666666668
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,5,9,6,3,0,1,0,0,0,0,0,0,0,0,"Siler, Jessica",24,WiSe,1.2166666666666666
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,10,9,1,1,0,0,0,0,1,1,0,0,0,"Caumiant, Eddie P",24,WiSe,1.4208333333333334
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,8,8,4,0,0,1,0,1,0,0,0,2,0,"Caumiant, Eddie P",24,WiSe,1.7166666666666668
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,9,7,9,5,1,3,1,0,2,1,2,0,5,1,"Quasebarth, Andi L",45,WiSe,2.0244444444444447
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,8,8,3,3,0,0,0,0,0,0,0,0,0,"Venerable, Walter J",24,WiSe,1.3125
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,9,6,1,4,1,0,1,0,0,0,0,0,0,"Siler, Jessica",24,WiSe,1.4083333333333332
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,3,11,4,1,0,2,1,1,0,0,0,0,1,0,"Siler, Jessica",24,WiSe,1.5083333333333335
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,8,7,4,0,0,0,1,0,0,0,0,1,1,"Venerable, Walter J",22,WiSe,1.4954545454545458
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,7,6,5,1,2,0,0,2,0,0,0,0,1,0,"Siler, Jessica",24,WiSe,1.5083333333333335
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,10,13,3,1,0,0,0,0,0,0,0,0,0,0,"Clint, Edward K",27,WiSe,1.0592592592592591
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,4,9,6,2,2,0,0,0,0,0,0,0,0,0,"Unal, Belgin",23,WiSe,1.2260869565217392
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,9,10,1,1,0,0,1,0,0,0,0,0,0,"Unal, Belgin",24,WiSe,1.2791666666666666
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,0,14,6,2,0,0,0,1,0,0,0,1,0,0,"Lu, Yang",24,WiSe,1.3541666666666667
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,12,5,4,1,1,1,0,0,0,0,0,0,0,"Lu, Yang",25,WiSe,1.332
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,5,9,4,3,1,0,0,1,0,0,0,0,1,0,"Lu, Yang",24,WiSe,1.4291666666666665
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,8,4,3,1,3,1,0,0,0,0,0,2,0,"Lu, Yang",24,WiSe,1.745833333333333
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,11,4,1,1,0,1,2,0,0,0,0,0,0,"Hwang, Suyeon",22,WiSe,1.3909090909090909
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,4,10,4,2,1,0,2,0,0,0,0,1,0,0,"Hwang, Suyeon",24,WiSe,1.4291666666666665
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,12,3,2,3,0,1,0,1,0,0,0,0,0,"Hwang, Suyeon",24,WiSe,1.3875
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,12,5,2,0,0,0,1,0,0,1,1,0,0,"Hwang, Suyeon",24,WiSe,1.4666666666666666
2021,Fall,2021-fa,PSYC,100,Intro Psych,LCD,3,6,4,3,1,2,4,0,0,0,0,0,1,0,"Kelley, Amanda C",24,WiSe,1.7375
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,9,6,2,1,3,1,0,0,0,0,0,0,0,"Berson, Talia R",24,WiSe,1.4083333333333332
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,4,6,4,3,1,3,1,0,0,0,0,0,0,1,"Berson, Talia R",22,WiSe,1.4499999999999997
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,1,10,7,4,0,0,1,0,0,0,0,0,1,0,"Ding, Huiyu",24,WiSe,1.4416666666666667
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,3,17,0,1,0,2,0,0,0,0,0,0,1,0,"Ding, Huiyu",24,WiSe,1.3041666666666665
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,4,11,3,1,1,1,0,0,0,0,0,0,1,0,"Ding, Huiyu",22,WiSe,1.3590909090909091
2021,Fall,2021-fa,PSYC,100,Intro Psych,ONL,2,11,6,2,0,0,0,0,1,0,0,0,1,1,"Ding, Huiyu",23,WiSe,1.4130434782608696
2021,Fall,2021-fa,PSYC,100,Intro Psych,LCD,1,12,9,5,4,0,1,1,1,1,0,0,1,0,"Kelley, Amanda C",36,WiSe,1.6361111111111113
2021,Fall,2021-fa,REL,110,World Religions,DIS,21,3,0,0,2,0,0,0,0,0,0,0,0,0,"Folkenroth, Emma",26,WiSe,1.0769230769230769
2021,Fall,2021-fa,REL,110,World Religions,OD,13,5,3,1,1,0,1,0,0,0,1,0,0,0,"Lloyd, Natalie",25,WiSe,1.2919999999999998
2021,Fall,2021-fa,REL,110,World Religions,DIS,16,7,2,0,0,0,0,0,0,0,0,0,1,0,"Folkenroth, Emma",26,WiSe,1.176923076923077
2021,Fall,2021-fa,REL,110,World Religions,DIS,24,1,0,0,0,0,2,1,0,0,0,0,1,0,"Folkenroth, Emma",29,WiSe,1.3241379310344827
2021,Fall,2021-fa,REL,110,World Religions,OD,13,6,3,2,2,1,1,0,0,0,0,0,1,0,"Boyle, Elizabeth M",29,WiSe,1.389655172413793
2021,Fall,2021-fa,REL,110,World Religions,DIS,18,5,2,0,0,1,0,0,0,1,0,1,0,0,"Katz, Maxine R",28,WiSe,1.282142857142857
2021,Fall,2021-fa,REL,110,World Religions,DIS,18,4,1,2,0,1,1,0,0,0,0,0,0,0,"Ward, Michael P",27,WiSe,1.174074074074074
2021,Fall,2021-fa,REL,110,World Religions,DIS,12,6,1,1,3,1,0,0,0,0,0,0,0,0,"Ward, Michael P",24,WiSe,1.2208333333333334
2021,Fall,2021-fa,REL,110,World Religions,DIS,19,6,1,1,0,0,1,0,0,1,0,0,0,0,"Katz, Maxine R",29,WiSe,1.186206896551724
2021,Fall,2021-fa,REL,110,World Religions,DIS,19,1,2,1,0,1,0,0,0,0,0,0,0,0,"Justice, David C",24,WiSe,1.1083333333333334
2021,Fall,2021-fa,REL,110,World Religions,DIS,10,5,4,3,1,0,0,0,0,0,0,0,1,0,"Ward, Michael P",24,WiSe,1.3458333333333332
2021,Fall,2021-fa,REL,110,World Religions,OD,12,6,0,0,1,0,0,0,1,0,1,0,0,0,"Abusharara, Bayan M",21,WiSe,1.3
2021,Fall,2021-fa,REL,110,World Religions,DIS,17,6,3,0,0,0,0,1,0,0,0,0,0,0,"Justice, David C",27,WiSe,1.1074074074074074
2021,Fall,2021-fa,REL,110,World Religions,OD,11,6,5,3,0,0,2,0,0,0,0,0,2,0,"Boyle, Elizabeth M",29,WiSe,1.5172413793103448
2021,Fall,2021-fa,REL,110,World Religions,OD,19,3,3,0,1,0,1,0,0,0,0,0,0,1,"Abusharara, Bayan M",27,WiSe,1.1333333333333333
2021,Fall,2021-fa,REL,110,World Religions,DIS,21,5,1,0,0,1,0,0,0,0,0,0,0,0,"Justice, David C",28,WiSe,1.0571428571428572
2021,Fall,2021-fa,REL,110,World Religions,OD,17,3,3,1,0,0,0,0,0,0,0,0,1,0,"Abusharara, Bayan M",25,WiSe,1.224
2021,Fall,2021-fa,RST,100,RST in Modern Society,ONL,37,30,28,8,9,7,7,8,4,3,1,2,3,1,"Shinew, Kimberly J",147,WiSe,1.6727891156462584
2021,Fall,2021-fa,RST,242,Nature and American Culture,ONL,0,456,0,0,36,0,0,17,0,0,3,0,9,1,"Jang, Incheol",521,WiSe,1.220729366602687
2021,Fall,2021-fa,RST,242,Nature and American Culture,ONL,0,511,0,0,88,0,0,55,0,0,16,0,74,9,"Jang, Incheol",744,WiSe,1.728494623655914
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,OD,3,16,7,3,0,0,0,0,0,0,0,0,0,1,"Holmes, Justin R",29,WiSe,1.1448275862068966
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,3,12,3,2,2,3,0,0,0,0,0,0,0,0,"Karipek, Asena",25,WiSe,1.3279999999999998
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,7,16,1,1,2,1,2,0,0,0,0,0,0,0,"Jeffery, Nathan R",30,WiSe,1.2566666666666666
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,6,12,6,3,2,0,0,0,0,0,0,0,1,0,"Jeffery, Nathan R",30,WiSe,1.3299999999999998
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,8,8,4,1,2,1,1,1,1,0,0,0,1,0,"Jeffery, Nathan R",28,WiSe,1.5428571428571427
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,5,13,5,3,0,0,0,1,0,0,0,0,2,0,"Karipek, Asena",29,WiSe,1.4689655172413794
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,2,11,5,3,4,0,0,2,1,0,1,0,0,0,"Karipek, Asena",29,WiSe,1.5827586206896551
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,4,12,5,2,2,1,0,1,0,0,0,1,0,0,"Rasheed, Umair",28,WiSe,1.4107142857142854
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,4,12,4,3,3,1,0,0,0,1,0,0,1,0,"Rasheed, Umair",29,WiSe,1.493103448275862
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,1,11,4,4,1,0,1,1,2,0,1,0,0,1,"Rasheed, Umair",26,WiSe,1.626923076923077
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,OD,0,20,6,0,0,1,0,0,0,0,1,0,2,0,"Holmes, Justin R",30,WiSe,1.47
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,DIS,0,11,9,1,2,0,2,1,0,0,0,0,1,0,"Holmes, Justin R",27,WiSe,1.5481481481481483
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,ONL,19,3,4,1,1,0,0,0,1,1,0,0,0,0,"Teimourigerdeh, Amirhosse",30,WiSe,1.2633333333333332
2021,Fall,2021-fa,SOC,100,Introduction to Sociology,ONL,0,74,10,6,3,3,0,1,3,0,2,0,1,1,"Steward, Daniel J",103,WiSe,1.3203883495145632
2021,Fall,2021-fa,SOC,101,Sociology of Gender,ONL,3,16,12,2,5,1,1,1,1,0,0,1,2,0,"Miller, Leslie",45,WiSe,1.6355555555555554
2021,Fall,2021-fa,SOC,310,Sociology of Deviance,LEC,48,10,2,1,3,0,0,2,0,1,0,0,0,0,"Atiles Osoria, Jose M",67,WiSe,1.1641791044776122
2021,Fall,2021-fa,SOCW,410,Social Welfare Pol and Svcs,LEC,8,18,1,1,0,0,0,0,0,0,0,0,0,0,"Sinha, Gaurav R",28,WiSe,1.0357142857142858
2021,Fall,2021-fa,SOCW,410,Social Welfare Pol and Svcs,ONL,7,10,6,1,0,1,0,0,0,0,0,0,0,0,"Wegmann, Kate M",25,WiSe,1.1520000000000001
2021,Fall,2021-fa,SOCW,410,Social Welfare Pol and Svcs,ONL,5,10,4,1,4,2,1,1,0,0,0,0,1,1,"Wegmann, Kate M",29,WiSe,1.5586206896551724
2021,Fall,2021-fa,STAT,100,Statistics,LCD,150,78,49,28,37,29,12,18,10,5,5,3,18,3,"Flanagan, Karle A",442,WiSe,1.6760180995475111
2021,Fall,2021-fa,STAT,100,Statistics,ONL,208,151,81,77,75,45,41,42,24,17,25,5,45,9,"Flanagan, Karle A",836,WiSe,1.882775119617225
2021,Fall,2021-fa,STAT,200,Statistical Analysis,ONL,75,135,34,21,23,6,12,9,3,0,0,1,3,0,"Fireman, Ellen S",322,WiSe,1.3611801242236026
2021,Fall,2021-fa,STAT,400,Statistics and Probability I,OLC,7,76,16,18,14,11,12,6,5,5,1,3,10,3,"Nguyen, Ha Khanh",184,WiSe,1.8478260869565217
2021,Fall,2021-fa,STAT,400,Statistics and Probability I,LEC,4,3,3,4,4,1,1,1,0,2,1,1,1,0,"Unger, David",26,WiSe,2.0923076923076924
2021,Fall,2021-fa,STAT,400,Statistics and Probability I,LEC,1,20,14,5,11,5,2,5,1,2,0,1,5,1,"Unger, David",72,WiSe,1.966666666666667
2021,Fall,2021-fa,STAT,400,Statistics and Probability I,LEC,37,33,5,8,5,1,1,1,0,1,2,0,0,1,"Yu, Albert",94,WiSe,1.274468085106383
2021,Fall,2021-fa,STAT,400,Statistics and Probability I,LEC,36,26,8,10,5,2,2,0,2,1,1,1,0,0,"Yu, Albert",94,WiSe,1.3617021276595744
2021,Fall,2021-fa,STAT,400,Statistics and Probability I,LEC,30,27,8,11,4,2,1,2,2,1,1,0,2,1,"Yu, Albert",91,WiSe,1.4472527472527472
2021,Fall,2021-fa,STAT,410,Statistics and Probability II,LCD,9,20,6,5,13,5,0,2,5,0,3,0,5,3,"Stepanov, Alexey G",73,WiSe,1.9493150684931508
2021,Fall,2021-fa,STAT,410,Statistics and Probability II,LCD,9,24,7,8,7,3,1,4,2,0,3,0,5,0,"Stepanov, Alexey G",73,WiSe,1.847945205479452
2021,Fall,2021-fa,STAT,410,Statistics and Probability II,ONL,17,26,8,14,13,9,2,4,5,0,4,1,5,1,"Stepanov, Alexey G",108,WiSe,1.8805555555555558
2021,Fall,2021-fa,STAT,420,Methods of Applied Statistics,LCD,4,17,14,4,11,4,6,3,0,0,0,0,0,3,"Deeke, Julie M",63,WiSe,1.6253968253968254
2021,Fall,2021-fa,STAT,420,Methods of Applied Statistics,ONL,3,38,24,3,10,6,5,0,0,1,2,0,2,0,"Deeke, Julie M",94,WiSe,1.556382978723404
2021,Fall,2021-fa,TAM,212,Introductory Dynamics,LEC,6,32,35,25,23,20,18,8,5,6,3,3,7,3,"West, Matthew",191,WiSe,2.0376963350785338
2021,Fall,2021-fa,TAM,251,Introductory Solid Mechanics,LEC,7,21,8,19,12,11,9,14,14,2,3,2,10,0,"Chang, Wayne",132,WiSe,2.352272727272727
2021,Fall,2021-fa,TAM,335,Introductory Fluid Mechanics,LEC,3,5,15,10,10,3,5,2,3,3,0,1,2,0,"Tang, Ke",62,WiSe,2.035483870967742
2021,Fall,2021-fa,TAM,335,Introductory Fluid Mechanics,LEC,23,25,23,9,3,1,0,3,0,0,1,0,1,0,"Liebenberg, Leon",89,WiSe,1.3426966292134832
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,17,3,4,2,0,0,0,1,0,0,0,0,2,0,"Miller, Thomas J",29,WiSe,1.4344827586206894
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,12,3,2,0,3,1,0,0,0,1,0,1,0,1,"Miller, Thomas J",23,WiSe,1.4739130434782608
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,18,2,1,1,1,0,0,1,0,0,0,0,1,1,"Miller, Thomas J",25,WiSe,1.32
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,19,3,4,0,0,1,1,0,0,0,0,0,2,0,"Miller, Thomas J",30,WiSe,1.4066666666666667
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,12,5,2,7,1,0,1,0,0,0,0,0,1,0,"Miller, Thomas J",29,WiSe,1.420689655172414
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,7,2,1,3,2,3,0,0,1,1,0,1,3,1,"Miller, Thomas J",24,WiSe,2.1916666666666664
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,17,5,3,0,0,2,0,0,0,0,0,0,1,0,"Miller, Thomas J",28,WiSe,1.2678571428571428
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,21,1,0,0,0,1,1,0,0,0,0,1,0,0,"Miller, Thomas J",25,WiSe,1.252
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,11,4,5,3,1,0,0,1,0,0,1,0,1,1,"Miller, Thomas J",27,WiSe,1.5037037037037038
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,15,4,0,0,1,1,1,1,0,0,1,0,5,0,"Miller, Thomas J",29,WiSe,2.0
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,16,0,2,0,0,1,1,1,0,0,0,0,8,1,"Miller, Thomas J",29,WiSe,2.296551724137931
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,16,3,1,0,1,0,1,0,0,0,0,0,7,0,"Miller, Thomas J",29,WiSe,2.0689655172413794
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,14,1,1,5,0,1,0,1,0,0,0,0,6,0,"Miller, Thomas J",29,WiSe,2.0724137931034483
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,11,3,3,2,1,1,1,0,0,2,1,0,3,1,"Miller, Thomas J",28,WiSe,1.9535714285714285
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,14,3,5,0,0,0,1,0,0,0,0,0,2,1,"Miller, Thomas J",25,WiSe,1.4480000000000002
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,14,3,1,1,3,1,0,1,1,0,0,0,4,0,"Miller, Thomas J",29,WiSe,1.8827586206896552
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,16,1,0,0,3,1,1,2,0,0,0,0,5,1,"Miller, Thomas J",29,WiSe,2.0344827586206895
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,12,4,5,1,1,0,1,0,0,1,0,0,3,0,"Miller, Thomas J",28,WiSe,1.7
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,17,6,2,0,2,1,1,0,0,0,0,0,0,0,"Miller, Thomas J",29,WiSe,1.193103448275862
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,12,3,3,1,2,1,1,0,1,0,0,1,4,0,"Miller, Thomas J",29,WiSe,1.9724137931034482
2021,Fall,2021-fa,THEA,101,Introduction to Theatre Arts,ONL,16,1,0,2,3,0,0,1,0,0,0,0,6,0,"Miller, Thomas J",29,WiSe,2.0482758620689654
2021,Spring,2021-sp,ACCY,200,Fundamentals of Accounting,ONL,14,67,47,40,31,29,31,30,14,9,5,4,4,0,"Silhan, Peter A",325,SoSe,1.9975384615384617
2021,Spring,2021-sp,ACCY,200,Fundamentals of Accounting,OLC,13,17,3,3,0,0,0,0,0,0,0,0,0,0,"Zhang, Li",36,SoSe,1.0833333333333333
2021,Spring,2021-sp,ACCY,202,Accounting and Accountancy II,OLC,16,35,18,45,74,29,17,16,14,0,5,0,0,0,"Shapland, Julia P",269,SoSe,1.9542750929368031
2021,Spring,2021-sp,ACCY,202,Accounting and Accountancy II,OLC,11,29,12,25,40,11,10,11,14,0,5,0,0,0,"Shapland, Julia P",168,SoSe,1.9619047619047616
2021,Spring,2021-sp,ACCY,202,Accounting and Accountancy II,OLC,6,14,5,8,5,0,0,1,0,0,0,0,0,0,"Shapland, Julia P",39,SoSe,1.3615384615384616
2021,Spring,2021-sp,ACCY,410,Advanced Financial Reporting,OLC,3,9,2,4,12,3,2,4,0,0,0,0,0,0,"Chen, Ciao-Wei",39,SoSe,1.7871794871794868
2021,Spring,2021-sp,ACCY,410,Advanced Financial Reporting,OLC,4,10,6,2,7,4,1,4,0,0,0,0,0,0,"Kustanovich, Michael",38,SoSe,1.6605263157894739
2021,Spring,2021-sp,ACCY,410,Advanced Financial Reporting,OLC,6,10,2,7,8,2,1,3,0,0,3,1,0,0,"Chen, Ciao-Wei",43,SoSe,1.8395348837209304
2021,Spring,2021-sp,ACCY,410,Advanced Financial Reporting,OLC,5,6,0,5,6,2,1,4,0,2,1,0,0,0,"Chen, Ciao-Wei",32,SoSe,1.94375
